Data file name: AMAZE08_AMS_Harvard_MassConcentrations_Martin.csv,,,,,,,,
Version: Sun 31 Jan 2016 12:46:45,,,,,,,,
Contact: Scot Martin,,,,,,,,
Instrument: Harvard aerosol mass spectrometer (AMS),,,,,,,,
Measurement reported: organic; nitrates; ammonium; sulfate; and chloride mass concentrations-Finalized to STP (273.15K-10^5 Pa),,,,,,,,
Data reporting frequency: 5 minutes ,,,,,,,,
Units: ug m^-3.,,,,,,,,
,,,,,,,,
Site,Date_utc,Time_utc,Seconds_since_1Jan1900,Organic,Nitrate,Sulfate,Ammonium,Chloride
,yyyy-mm-dd,hh:mm:ss,Seconds,ug m^-3,ug m^-3,ug m^-3,ug m^-3,ug m^-3
TT34,2008-02-21,15:18:44,3412595924,0.656312,0.0062151,0.250271,0.0295976,0.00304666
TT34,2008-02-21,15:24:13,3412596253,0.651386,0.00819059,0.253569,0.0298266,-0.000268916
TT34,2008-02-21,15:29:26,3412596566,0.662748,0.00332001,0.22412,0.02375,0.000112701
TT34,2008-02-21,16:02:39,3412598559,0.718358,0.00599763,0.239954,0.0276329,-0.00334705
TT34,2008-02-21,16:07:56,3412598876,0.811623,0.0120281,0.287497,0.0337934,0.00292529
TT34,2008-02-21,16:13:25,3412599205,0.734816,0.00719537,0.254497,0.0296363,0.00202319
TT34,2008-02-21,16:18:51,3412599531,0.804727,0.0186098,0.254958,0.0291279,-0.00474844
TT34,2008-02-21,16:24:04,3412599844,0.797885,0.0126929,0.263647,0.0313647,0.000962381
TT34,2008-02-21,16:29:20,3412600160,0.786929,0.006674,0.258696,0.031328,0.00139228
TT34,2008-02-21,17:03:00,3412602180,0.781061,0.00661062,0.260051,0.0297028,-0.000369462
TT34,2008-02-21,17:08:13,3412602493,0.781584,0.00788158,0.253261,0.0308577,0.00218548
TT34,2008-02-21,17:13:29,3412602809,0.740529,0.00811486,0.255832,0.0280489,-3.70E-05
TT34,2008-02-21,17:18:46,3412603126,0.734934,0.0061973,0.251964,0.0316548,0.00195392
TT34,2008-02-21,17:24:14,3412603454,0.733556,0.00812484,0.248569,0.0286679,-0.00260253
TT34,2008-02-21,17:29:27,3412603767,0.772857,0.0109078,0.249203,0.0292387,0.00184806
TT34,2008-02-24,01:32:39,3412805559,0.739154,-0.00110566,0.117612,0.010905,-0.00237504
TT34,2008-02-24,01:35:15,3412805715,0.783523,-0.00110467,0.120316,0.0117671,0.00388651
TT34,2008-02-24,01:37:50,3412805870,0.77482,-0.000421304,0.119303,0.0117696,-0.000287257
TT34,2008-02-24,01:40:25,3412806025,0.786245,-0.00110466,0.121921,0.0104414,-0.000245905
TT34,2008-02-24,01:43:01,3412806181,0.819988,-0.000834941,0.130176,0.0120817,0.000906883
TT34,2008-02-24,01:45:37,3412806337,0.787346,-0.00110317,0.129064,0.0131838,0.00379172
TT34,2008-02-24,01:48:12,3412806492,0.782258,-6.92E-05,0.129196,0.0121012,0.00260847
TT34,2008-02-24,01:50:48,3412806648,0.914131,-0.00110341,0.132179,0.0134926,0.00560118
TT34,2008-02-24,01:53:23,3412806803,0.868528,-0.000875086,0.130194,0.0138432,0.00190912
TT34,2008-02-24,01:55:59,3412806959,0.777189,-0.000649831,0.128712,0.0108955,0.00242233
TT34,2008-02-24,01:58:34,3412807114,0.734336,0.000385617,0.124186,0.0146734,0.00569394
TT34,2008-02-24,02:32:45,3412809165,0.928378,-0.000544535,0.158618,0.016803,0.00150702
TT34,2008-02-24,02:35:29,3412809329,1.03799,-0.000670067,0.147655,0.0170919,0.00304456
TT34,2008-02-24,02:38:11,3412809491,0.879615,-0.000300151,0.153009,0.0168757,0.00514515
TT34,2008-02-24,02:40:59,3412809659,0.998982,-0.00110302,0.152831,0.0170494,0.00295558
TT34,2008-02-24,02:43:46,3412809826,0.866828,-0.000374738,0.157959,0.0160628,-0.00269411
TT34,2008-02-24,02:46:20,3412809980,0.897392,-0.000985998,0.13424,0.0172448,0.00155301
TT34,2008-02-24,02:48:51,3412810131,0.905123,0.00163288,0.143612,0.0182514,0.00307714
TT34,2008-02-24,02:51:35,3412810295,0.902678,-0.00110306,0.147884,0.0160782,0.00189531
TT34,2008-02-24,02:54:19,3412810459,0.877343,-0.000996586,0.150465,0.0196304,-0.00366009
TT34,2008-02-24,02:56:51,3412810611,0.863525,0.000518139,0.154672,0.0185127,0.00330887
TT34,2008-02-24,02:59:23,3412810763,0.815622,-0.000426649,0.15274,0.0165284,0.00483449
TT34,2008-02-24,03:32:57,3412812777,0.717915,-0.000468239,0.10848,0.0145869,-0.0031483
TT34,2008-02-24,03:35:41,3412812941,0.71665,-0.0011033,0.130836,0.0172374,0.000752105
TT34,2008-02-24,03:38:26,3412813106,0.91669,-0.000422484,0.142268,0.0176106,0.00523284
TT34,2008-02-24,03:41:10,3412813270,0.779533,-0.00110343,0.143796,0.0166923,0.00258612
TT34,2008-02-24,03:43:53,3412813433,0.75133,-0.00110319,0.134994,0.0174211,0.00150978
TT34,2008-02-24,03:46:36,3412813596,0.771674,0.000580088,0.128966,0.014959,0.00337793
TT34,2008-02-24,03:49:20,3412813760,0.883207,0.000659008,0.124627,0.0158194,0.00494207
TT34,2008-02-24,03:52:03,3412813923,0.869518,-0.00110342,0.115432,0.0161277,0.00413282
TT34,2008-02-24,03:54:46,3412814086,0.724201,-0.00110354,0.118942,0.0141308,0.00145847
TT34,2008-02-24,03:57:28,3412814248,0.716843,-0.00110327,0.121413,0.0170738,0.00328952
TT34,2008-02-24,04:00:12,3412814412,0.818716,-0.000367265,0.134829,0.0173553,0.00403373
TT34,2008-02-24,04:32:58,3412816378,1.06401,-0.000971774,0.14852,0.0162707,0.00491978
TT34,2008-02-24,04:35:41,3412816541,0.824652,-0.00110391,0.141693,0.0158009,0.00524228
TT34,2008-02-24,04:38:25,3412816705,0.764903,-0.00110408,0.120128,0.0130261,0.00244909
TT34,2008-02-24,04:41:08,3412816868,0.752059,0.000823053,0.125808,0.0163869,0.00224173
TT34,2008-02-24,04:43:52,3412817032,0.871489,-0.000269426,0.132836,0.0167891,0.00543079
TT34,2008-02-24,04:46:35,3412817195,0.765075,-0.000707979,0.127566,0.0164498,0.00402678
TT34,2008-02-24,04:49:17,3412817357,0.743641,-0.00110399,0.126503,0.0141613,0.000636132
TT34,2008-02-24,04:52:01,3412817521,0.710697,-0.00110363,0.131316,0.0160556,-0.00103233
TT34,2008-02-24,04:54:44,3412817684,0.790096,-0.00108305,0.12171,0.0140778,0.00210265
TT34,2008-02-24,04:57:28,3412817848,0.739729,-0.000723192,0.121541,0.0153362,-0.00274187
TT34,2008-02-24,05:00:11,3412818011,0.582699,-0.000636117,0.101648,0.0130901,-0.000351268
TT34,2008-02-24,05:32:56,3412819976,0.562243,-0.00110381,0.104145,0.0134732,-0.000468201
TT34,2008-02-24,05:35:39,3412820139,0.632462,-0.00110383,0.104095,0.013786,0.000771828
TT34,2008-02-24,05:38:22,3412820302,0.578759,-0.000167424,0.115477,0.0140352,0.00255216
TT34,2008-02-24,05:41:05,3412820465,0.556769,-0.00110348,0.108455,0.0125895,0.00222021
TT34,2008-02-24,05:43:47,3412820627,0.56925,-0.0011035,0.1169,0.0132105,-0.00132489
TT34,2008-02-24,05:46:31,3412820791,0.589069,-0.00110406,0.113036,0.0159203,0.000921752
TT34,2008-02-24,05:49:14,3412820954,0.665136,-0.00110375,0.121559,0.0156307,0.00208441
TT34,2008-02-24,05:51:56,3412821116,0.545415,0.000554421,0.108861,0.0134952,-0.00139516
TT34,2008-02-24,05:54:39,3412821279,0.587025,0.00352151,0.118556,0.015684,0.00120203
TT34,2008-02-24,05:57:22,3412821442,0.656495,-0.000161479,0.11167,0.0131583,-0.00266814
TT34,2008-02-24,06:00:05,3412821605,0.56477,-0.00110378,0.108328,0.0124198,0.0011518
TT34,2008-02-24,06:32:49,3412823569,0.581629,-0.00110431,0.122656,0.0163637,0.00249805
TT34,2008-02-24,06:35:33,3412823733,0.567296,-0.000561382,0.125546,0.015744,-0.000172595
TT34,2008-02-24,06:38:16,3412823896,0.430731,-0.000655515,0.13393,0.017611,-0.00155332
TT34,2008-02-24,06:40:59,3412824059,0.552036,-0.00110337,0.128486,0.0163222,-0.000399313
TT34,2008-02-24,06:43:42,3412824222,0.577252,-0.00048986,0.133444,0.0180682,-0.000100655
TT34,2008-02-24,06:46:24,3412824384,0.567286,0.000174278,0.132773,0.0160269,0.00192858
TT34,2008-02-24,06:49:12,3412824552,0.560393,-2.16E-05,0.124333,0.0145843,0.00188741
TT34,2008-02-24,06:51:48,3412824708,0.607922,-0.0011035,0.140872,0.0157044,0.00116696
TT34,2008-02-24,06:54:19,3412824859,0.621846,-0.00110344,0.139127,0.0162865,0.00563245
TT34,2008-02-24,06:57:06,3412825026,0.617322,-0.00108532,0.140697,0.0187693,0.00254462
TT34,2008-02-24,06:59:51,3412825191,0.52119,-0.00100156,0.135681,0.0144689,0.000820704
TT34,2008-02-24,07:32:53,3412827173,0.475008,-0.00110341,0.0919959,0.0132175,0.000847222
TT34,2008-02-24,07:35:36,3412827336,0.451051,-0.000938737,0.0926955,0.0118086,0.00242903
TT34,2008-02-24,07:38:21,3412827501,0.403967,-0.0011037,0.0802174,0.011316,0.00300522
TT34,2008-02-24,07:41:06,3412827666,0.563522,-3.59E-05,0.112917,0.0138423,0.000447344
TT34,2008-02-24,07:43:38,3412827818,0.534067,-0.00110356,0.103325,0.011195,0.00154768
TT34,2008-02-24,07:46:09,3412827969,0.522869,-0.000306757,0.110609,0.0123286,0.00581545
TT34,2008-02-24,07:48:56,3412828136,0.436301,0.000618839,0.0856848,0.0106403,-8.72E-05
TT34,2008-02-24,07:51:39,3412828299,1.01389,-0.000985757,0.103149,0.0153731,0.0027141
TT34,2008-02-24,07:54:10,3412828450,0.140057,-0.0011035,0.122259,0.0147842,0.000529089
TT34,2008-02-24,07:56:42,3412828602,0.55481,-0.00104403,0.135865,0.0149114,0.00243826
TT34,2008-02-24,07:59:18,3412828758,0.520934,-0.00110345,0.12967,0.0156397,-0.000259885
TT34,2008-02-24,08:32:46,3412830766,0.719547,-0.000923129,0.152866,0.0194352,0.00101503
TT34,2008-02-24,08:35:22,3412830922,0.582526,-0.0011035,0.142749,0.0176777,0.00492619
TT34,2008-02-24,08:37:58,3412831078,0.563374,0.00150184,0.111555,0.0141381,0.00668147
TT34,2008-02-24,08:40:30,3412831230,0.477783,-0.000168152,0.125647,0.016108,0.00025593
TT34,2008-02-24,08:43:04,3412831384,0.617513,0.00220299,0.121221,0.0164915,0.00172363
TT34,2008-02-24,08:45:50,3412831550,0.555222,-0.00110329,0.12811,0.0159411,2.18E-05
TT34,2008-02-24,08:48:32,3412831712,0.6022,-0.000662806,0.122272,0.0152841,0.00134088
TT34,2008-02-24,08:51:16,3412831876,0.616721,-0.00110331,0.0982111,0.0125308,0.00278791
TT34,2008-02-24,08:53:58,3412832038,0.45237,-0.00100641,0.0930291,0.0108997,0.00118521
TT34,2008-02-24,08:56:32,3412832192,0.449936,-0.000296858,0.0991555,0.0147674,0.00103179
TT34,2008-02-24,08:59:19,3412832359,0.6935,-0.000996737,0.0925406,0.0140034,0.00321405
TT34,2008-02-24,09:32:52,3412834372,0.261554,-0.00110336,0.0395572,0.00339649,0.00113627
TT34,2008-02-24,09:35:35,3412834535,0.189225,-0.000816749,0.0307675,0.00198322,0.00143717
TT34,2008-02-24,09:38:17,3412834697,0.222888,-0.00110329,0.0252915,0.00312307,-0.00265623
TT34,2008-02-24,09:40:50,3412834850,0.327582,-0.00110362,0.0513611,0.00636669,0.000928103
TT34,2008-02-24,09:43:24,3412835004,0.299646,-0.000971456,0.0473888,0.00453959,0.00394811
TT34,2008-02-24,09:46:08,3412835168,0.272577,-0.000786194,0.0372946,0.00267976,0.000396363
TT34,2008-02-24,09:48:44,3412835324,0.380652,-0.000539487,0.0624538,0.0075278,-0.0015799
TT34,2008-02-24,09:51:29,3412835489,0.508711,0.000156481,0.081081,0.0128585,0.00325524
TT34,2008-02-24,09:54:14,3412835654,0.563575,-0.000725421,0.101207,0.0172106,0.00373935
TT34,2008-02-24,09:56:45,3412835805,0.655402,-0.00110313,0.111999,0.014394,-0.000730771
TT34,2008-02-24,09:59:29,3412835969,0.598718,-0.00110342,0.115079,0.015858,-0.000166707
TT34,2008-02-24,10:32:48,3412837968,0.596539,-0.000943375,0.138449,0.0190246,0.00263346
TT34,2008-02-24,10:35:20,3412838120,0.706843,-0.00093244,0.130296,0.0182259,-0.00120029
TT34,2008-02-24,10:38:05,3412838285,0.560526,0.000305541,0.141698,0.0177334,0.00651287
TT34,2008-02-24,10:40:50,3412838450,0.584122,-0.000502039,0.134486,0.0189954,-0.000745821
TT34,2008-02-24,10:43:33,3412838613,0.733181,0.00203423,0.132619,0.0175421,0.000443829
TT34,2008-02-24,10:46:06,3412838766,0.49895,0.00169844,0.128157,0.0171971,0.00415374
TT34,2008-02-24,10:48:53,3412838933,0.603264,-0.000628166,0.127909,0.0160847,0.00113789
TT34,2008-02-24,10:51:40,3412839100,0.598488,-0.00110198,0.1221,0.0137961,-0.00310907
TT34,2008-02-24,10:54:14,3412839254,0.515093,-9.06E-05,0.123443,0.0168081,0.000784839
TT34,2008-02-24,10:56:59,3412839419,0.553951,-0.00110278,0.107343,0.012483,0.00360335
TT34,2008-02-24,10:59:42,3412839582,0.597867,5.77E-05,0.112254,0.0145258,0.00278721
TT34,2008-02-24,11:33:02,3412841582,0.585929,0.000953395,0.13388,0.0175389,0.00271913
TT34,2008-02-24,11:35:45,3412841745,0.753152,-0.000372746,0.150857,0.0205277,0.00267884
TT34,2008-02-24,11:38:27,3412841907,0.685953,0.000504816,0.137063,0.0193737,0.0025245
TT34,2008-02-24,11:41:15,3412842075,0.577955,0.000028761,0.155267,0.019599,0.00318074
TT34,2008-02-24,11:44:02,3412842242,0.731171,0.00110478,0.143489,0.0192862,0.00453427
TT34,2008-02-24,11:46:49,3412842409,0.709375,-0.000765348,0.130908,0.0187995,0.00237019
TT34,2008-02-24,11:49:36,3412842576,0.708222,-0.000118747,0.137563,0.0160152,0.00190339
TT34,2008-02-24,11:52:18,3412842738,0.762515,0.00203344,0.145688,0.0205849,0.00778497
TT34,2008-02-24,11:54:54,3412842894,0.796929,0.000501587,0.136756,0.0178662,0.00249217
TT34,2008-02-24,11:57:26,3412843046,0.867349,0.00757649,0.15439,0.0212812,0.00478951
TT34,2008-02-24,12:00:13,3412843213,0.864104,0.00155932,0.151303,0.0215386,0.00258996
TT34,2008-02-24,12:32:57,3412845177,0.798145,-0.000606079,0.17474,0.0242571,0.00453703
TT34,2008-02-24,12:35:41,3412845341,0.880882,0.00133378,0.160548,0.021498,0.00210385
TT34,2008-02-24,12:38:24,3412845504,0.880208,0.00209397,0.167495,0.0217229,0.00103756
TT34,2008-02-24,12:41:06,3412845666,0.894266,6.03E-05,0.169621,0.0221732,-0.00012443
TT34,2008-02-24,12:43:48,3412845828,0.879764,-0.000378235,0.165744,0.0226609,0.00460186
TT34,2008-02-24,12:46:31,3412845991,0.835339,0.00854841,0.177136,0.0227616,0.00675968
TT34,2008-02-24,12:49:13,3412846153,0.755555,-7.95E-05,0.168787,0.0214922,0.000948941
TT34,2008-02-24,12:51:56,3412846316,0.884496,0.00170869,0.16167,0.0236005,0.00439974
TT34,2008-02-24,12:54:38,3412846478,0.825158,0.000427096,0.17342,0.0203928,0.00558275
TT34,2008-02-24,12:57:20,3412846640,0.779015,0.00168122,0.170731,0.0206478,0.00171348
TT34,2008-02-24,13:00:03,3412846803,0.817487,0.000433295,0.167029,0.0226281,0.00301816
TT34,2008-02-24,13:32:48,3412848768,0.639409,0.0041775,0.165002,0.0189483,0.00541143
TT34,2008-02-24,13:35:32,3412848932,0.712515,-0.000662172,0.161909,0.0214162,0.000553286
TT34,2008-02-24,13:38:15,3412849095,0.696596,0.000402692,0.160027,0.0190042,0.00312732
TT34,2008-02-24,13:40:58,3412849258,0.786865,0.00240064,0.143061,0.0192406,0.00402365
TT34,2008-02-24,13:43:29,3412849409,0.982863,0.0118991,0.165174,0.0209237,0.00294594
TT34,2008-02-24,13:46:14,3412849574,0.634064,0.000915558,0.163612,0.0216976,0.000802362
TT34,2008-02-24,13:49:00,3412849740,0.788534,0.00190248,0.16043,0.0216814,-0.000704256
TT34,2008-02-24,13:51:45,3412849905,0.653132,0.00189382,0.161333,0.0209283,0.00250961
TT34,2008-02-24,13:54:32,3412850072,0.554703,-0.00110225,0.160894,0.0187907,0.000692665
TT34,2008-02-24,13:57:19,3412850239,0.626984,-0.000827704,0.16579,0.0199057,0.000887992
TT34,2008-02-24,14:00:05,3412850405,0.844869,0.00695089,0.154595,0.0193848,0.0049916
TT34,2008-02-24,14:32:50,3412852370,0.611955,0.00848679,0.174009,0.0229559,0.00285671
TT34,2008-02-24,14:35:33,3412852533,0.661836,0.00183793,0.177288,0.0236731,0.00239122
TT34,2008-02-24,14:38:15,3412852695,0.696578,0.00624188,0.173317,0.0203449,0.00361145
TT34,2008-02-24,14:40:57,3412852857,0.656323,-0.00110177,0.15758,0.0209997,-0.000187521
TT34,2008-02-24,14:43:41,3412853021,0.640538,7.10E-05,0.163956,0.0193836,0.00151023
TT34,2008-02-24,14:46:25,3412853185,0.630678,-0.00110164,0.17658,0.0193538,0.0026791
TT34,2008-02-24,14:49:09,3412853349,0.633924,0.00543212,0.180935,0.0230626,0.00585073
TT34,2008-02-24,14:51:56,3412853516,0.754089,0.00520578,0.168761,0.0209848,0.0058628
TT34,2008-02-24,14:54:39,3412853679,0.744006,-0.00110178,0.181672,0.0230622,0.000711007
TT34,2008-02-24,14:57:15,3412853835,0.721035,-0.000524887,0.170537,0.0238318,0.00218998
TT34,2008-02-24,14:59:58,3412853998,0.595645,0.00134933,0.16644,0.0210345,0.00605022
TT34,2008-02-24,15:32:53,3412855973,0.66758,-0.000703571,0.185209,0.0247174,0.00359424
TT34,2008-02-24,15:35:25,3412856125,0.67435,0.000121699,0.203936,0.0241918,0.00338189
TT34,2008-02-24,15:37:59,3412856279,0.694078,0.00046373,0.185389,0.0233755,0.00282477
TT34,2008-02-24,15:40:32,3412856432,0.647239,0.00191396,0.192501,0.0237782,0.00383259
TT34,2008-02-24,15:43:08,3412856588,0.652268,-0.00110239,0.187903,0.0247988,-0.000404417
TT34,2008-02-24,15:45:44,3412856744,0.792564,4.70E-05,0.201326,0.0282501,0.00157715
TT34,2008-02-24,15:48:20,3412856900,0.731546,-0.000177955,0.212883,0.0256998,0.00295717
TT34,2008-02-24,15:50:56,3412857056,0.726708,0.000183173,0.19085,0.0275956,0.00426412
TT34,2008-02-24,15:53:32,3412857212,0.795777,-0.000126812,0.197869,0.0245403,0.00023006
TT34,2008-02-24,15:56:07,3412857367,0.681609,0.00184381,0.226185,0.0267053,0.00306736
TT34,2008-02-24,15:58:43,3412857523,0.746478,-0.00073015,0.216604,0.0259576,0.00306413
TT34,2008-02-24,16:32:54,3412859574,0.709398,-0.00110258,0.216385,0.0294189,-8.79E-05
TT34,2008-02-24,16:35:37,3412859737,0.843981,0.0001128,0.223198,0.0280977,0.000769228
TT34,2008-02-24,16:38:20,3412859900,0.744732,-0.000531115,0.210102,0.0271464,0.0032004
TT34,2008-02-24,16:41:02,3412860062,0.746094,0.00260324,0.200031,0.0241384,0.00723781
TT34,2008-02-24,16:43:46,3412860226,0.682503,0.00147214,0.198573,0.0256682,0.00474771
TT34,2008-02-24,16:46:29,3412860389,0.712326,-0.000655018,0.212456,0.0267074,0.00457989
TT34,2008-02-24,16:49:12,3412860552,0.720545,0.00649767,0.211698,0.0266154,0.00569805
TT34,2008-02-24,16:51:55,3412860715,0.859913,0.000441969,0.214737,0.0246937,0.00710788
TT34,2008-02-24,16:54:37,3412860877,0.778295,0.00750472,0.218848,0.0269834,0.00604832
TT34,2008-02-24,16:57:25,3412861045,0.843706,-0.00110236,0.228621,0.0312177,0.00703406
TT34,2008-02-24,17:00:08,3412861208,0.792455,-0.00110215,0.216471,0.0290868,0.00212573
TT34,2008-02-24,17:32:53,3412863173,0.811919,0.000766536,0.230979,0.0306459,0.00661173
TT34,2008-02-24,17:35:29,3412863329,0.870888,0.0118686,0.23323,0.028829,0.00714107
TT34,2008-02-24,17:38:00,3412863480,0.682194,0.000468454,0.232923,0.0286309,0.0042485
TT34,2008-02-24,17:40:36,3412863636,0.968053,0.00576259,0.232846,0.0309445,0.00875304
TT34,2008-02-24,17:43:11,3412863791,0.992601,0.00374613,0.222766,0.0336717,0.00534741
TT34,2008-02-24,17:45:47,3412863947,0.925705,-0.000268841,0.228504,0.0290556,0.00304204
TT34,2008-02-24,17:48:22,3412864102,0.833999,-0.000810407,0.231493,0.0345519,0.00134768
TT34,2008-02-24,17:50:56,3412864256,0.905625,0.00121705,0.224151,0.0322542,-0.000134874
TT34,2008-02-24,17:53:32,3412864412,0.930999,0.00338766,0.233534,0.0283062,0.0071365
TT34,2008-02-24,17:56:08,3412864568,0.883275,-0.00100357,0.21854,0.0255385,0.00280066
TT34,2008-02-24,17:58:44,3412864724,0.826842,0.00846657,0.220768,0.0254711,0.00650977
TT34,2008-02-24,18:32:44,3412866764,0.833673,0.00167958,0.205358,0.0271949,0.00426887
TT34,2008-02-24,18:35:20,3412866920,0.810835,0.00107287,0.206518,0.0245276,0.0031069
TT34,2008-02-24,18:37:56,3412867076,0.926379,0.00572742,0.212651,0.0271971,0.00415658
TT34,2008-02-24,18:40:31,3412867231,0.971918,0.00972241,0.223243,0.0251767,0.00700984
TT34,2008-02-24,18:43:07,3412867387,0.855474,0.000775321,0.201769,0.0261842,-0.000418691
TT34,2008-02-24,18:45:41,3412867541,0.853694,0.00129053,0.202131,0.0271964,0.00256734
TT34,2008-02-24,18:48:18,3412867698,0.811554,0.000547577,0.19423,0.0260013,0.00676618
TT34,2008-02-24,18:50:53,3412867853,0.768566,0.000019422,0.18167,0.0248425,0.00480299
TT34,2008-02-24,18:53:29,3412868009,0.678139,0.00198919,0.165501,0.0235998,0.00286974
TT34,2008-02-24,18:56:05,3412868165,0.742545,0.00223332,0.167584,0.0241366,0.00552523
TT34,2008-02-24,18:58:40,3412868320,0.652655,-0.00110393,0.165962,0.0212909,0.00206296
TT34,2008-02-24,19:32:42,3412870362,0.525487,0.00583135,0.140399,0.019776,0.00205231
TT34,2008-02-24,19:35:19,3412870519,0.516942,0.000948367,0.146142,0.0176478,0.00190436
TT34,2008-02-24,19:37:55,3412870675,0.513718,0.000553379,0.151242,0.0159604,0.00321995
TT34,2008-02-24,19:40:30,3412870830,0.628941,-0.000576786,0.138053,0.017607,0.00201365
TT34,2008-02-24,19:43:05,3412870985,0.439924,-0.00110438,0.152256,0.0182632,0.00210414
TT34,2008-02-24,19:45:39,3412871139,0.561064,0.00325836,0.157616,0.0191091,0.00161888
TT34,2008-02-24,19:48:15,3412871295,0.554732,0.00112494,0.164204,0.0213306,0.00929367
TT34,2008-02-24,19:50:51,3412871451,0.544778,0.00888711,0.16143,0.0172108,0.00388888
TT34,2008-02-24,19:53:26,3412871606,0.506792,-0.000370926,0.15419,0.0178356,0.00487243
TT34,2008-02-24,19:56:01,3412871761,0.542589,0.00371835,0.168373,0.0219863,-7.43E-05
TT34,2008-02-24,19:58:36,3412871916,0.499482,-0.00110431,0.144164,0.0167273,-0.00295543
TT34,2008-02-24,20:32:40,3412873960,0.47438,0.000152999,0.163838,0.0202026,0.00496674
TT34,2008-02-24,20:35:14,3412874114,0.515498,0.00390539,0.171555,0.0181098,0.00208649
TT34,2008-02-24,20:37:48,3412874268,0.42472,-0.00110464,0.168586,0.0182195,0.00250448
TT34,2008-02-24,20:42:42,3412874562,0.634828,0.00276663,0.177523,0.0193208,-0.00268628
TT34,2008-02-24,20:47:59,3412874879,0.537089,0.0070462,0.180285,0.0189704,0.00369123
TT34,2008-02-24,20:53:15,3412875195,0.490574,-0.000853522,0.174324,0.0200001,-0.00105469
TT34,2008-02-24,20:58:32,3412875512,0.496655,0.000827395,0.162579,0.0197146,0.00056266
TT34,2008-02-24,21:32:39,3412877559,0.55726,0.00391066,0.18523,0.0223582,0.000299406
TT34,2008-02-24,21:37:56,3412877876,0.85105,0.00522532,0.196464,0.0237255,0.00584989
TT34,2008-02-24,21:43:13,3412878193,0.322545,0.00315824,0.19045,0.021567,0.00489637
TT34,2008-02-24,21:48:30,3412878510,0.506827,0.0149492,0.18356,0.0246619,0.00542599
TT34,2008-02-24,21:53:48,3412878828,0.569721,0.000210896,0.189236,0.0234932,0.00347721
TT34,2008-02-24,21:59:05,3412879145,0.797525,0.00299247,0.18485,0.0216379,0.00328895
TT34,2008-02-24,22:32:48,3412881168,0.743329,0.00243339,0.164181,0.0174023,0.000416065
TT34,2008-02-24,22:38:06,3412881486,0.802092,0.0010153,0.176143,0.0219755,0.00134665
TT34,2008-02-24,22:43:22,3412881802,0.722531,0.000114743,0.160713,0.0181257,0.00385931
TT34,2008-02-24,22:48:40,3412882120,0.648498,-0.00110434,0.187385,0.0235732,-0.00061578
TT34,2008-02-24,22:53:56,3412882436,0.61902,0.00234807,0.177392,0.0190249,0.00876427
TT34,2008-02-24,22:59:11,3412882751,0.546129,-0.00103904,0.161406,0.0202189,-0.000891566
TT34,2008-02-24,23:32:43,3412884763,0.748081,0.00573196,0.189912,0.0208833,0.00554211
TT34,2008-02-24,23:37:59,3412885079,0.711834,-0.000314539,0.195205,0.023127,-0.000194447
TT34,2008-02-24,23:43:16,3412885396,0.642066,-0.00110409,0.197552,0.0248074,0.0105435
TT34,2008-02-24,23:48:32,3412885712,0.638133,0.00407862,0.18282,0.0227602,0.00548082
TT34,2008-02-24,23:54:00,3412886040,0.622644,0.000129125,0.178927,0.0220521,0.00168301
TT34,2008-02-24,23:59:29,3412886369,0.690847,-0.00100558,0.191478,0.0212445,0.000750922
TT34,2008-02-25,00:32:56,3412888376,0.683962,0.00281392,0.181623,0.023454,0.00187093
TT34,2008-02-25,00:39:13,3412888753,0.568323,-0.00110435,0.177008,0.0211011,0.00436514
TT34,2008-02-25,00:44:39,3412889079,0.644008,0.00273945,0.185031,0.0229988,0.00262648
TT34,2008-02-25,00:47:56,3412889276,0.727769,0.00230576,0.189288,0.0225649,0.00347275
TT34,2008-02-25,00:53:20,3412889600,0.621898,0.0041794,0.184977,0.0221523,0.00356528
TT34,2008-02-25,00:58:48,3412889928,0.942927,0.00153438,0.18106,0.02266,0.00374558
TT34,2008-02-25,01:04:21,3412890261,0.68622,-0.000190772,0.196199,0.0210588,0.00161975
TT34,2008-02-25,01:09:52,3412890592,0.865025,0.00198457,0.193164,0.02336,0.00271272
TT34,2008-02-25,01:15:23,3412890923,0.76866,0.00069433,0.199454,0.0254065,0.00340875
TT34,2008-02-25,01:20:51,3412891251,0.742707,0.00115582,0.190438,0.0231485,0.00333719
TT34,2008-02-25,01:26:20,3412891580,0.561125,7.85E-07,0.190502,0.0219799,0.00610901
TT34,2008-02-25,01:31:51,3412891911,0.497613,-0.000980183,0.185999,0.0237317,0.00434558
TT34,2008-02-25,01:37:21,3412892241,0.605615,0.000806811,0.173174,0.0206662,0.00222567
TT34,2008-02-25,01:42:50,3412892570,0.551389,0.00497521,0.173825,0.0198851,0.00499818
TT34,2008-02-25,01:48:19,3412892899,0.519411,-0.00110455,0.170281,0.020656,0.00598107
TT34,2008-02-25,01:53:49,3412893229,0.5258,-0.00110439,0.181471,0.0206286,0.00181091
TT34,2008-02-25,01:59:18,3412893558,0.871889,0.000172753,0.169876,0.0191343,0.00210733
TT34,2008-02-25,02:04:48,3412893888,0.603905,-0.00110466,0.172985,0.0208795,0.00309149
TT34,2008-02-25,02:10:17,3412894217,0.577571,-0.00110485,0.180515,0.0209959,0.00334729
TT34,2008-02-25,02:15:47,3412894547,0.528629,-0.00108326,0.176652,0.0235393,0.00110625
